Date;Period;BE;DE;FR;NL;RAM
18/09/2016;4;0.06747;-0.19507;-0.07602;-0.27123;1725.904
18/09/2016;4;0.01448;0.27599;0.17409;0.01416;989.54575
18/09/2016;4;0.0125;0.17823;0.09259;-0.07951;890.4435
18/09/2016;4;0;0;0;-1;4250
18/09/2016;4;-0.11252;-0.04834;-0.06176;0;245.7915
18/09/2016;4;0;-1;0;0;4400
18/09/2016;4;-0.11179;-0.04575;-0.0576;0;245.85625
18/09/2016;4;-0.00512;-0.05664;-0.05436;0.01704;152.158
18/09/2016;4;-0.07179;-0.07884;-0.17395;0;297.029
18/09/2016;4;-0.1129;-0.04227;-0.05969;0;245.94325
18/09/2016;4;-0.06747;0.19507;0.07602;0.27123;827.096
18/09/2016;5;-0.11154;-0.04707;-0.0593;0;244.82325
18/09/2016;5;-0.07803;0.19311;0.07579;0.2331;817.00025
18/09/2016;5;-0.11278;-0.04222;-0.0611;0;244.9445
18/09/2016;5;0.0125;0.1779;0.09243;-0.07909;904.42475
18/09/2016;5;0.06747;-0.19472;-0.07562;-0.27106;1723.9085
18/09/2016;5;0;-1;0;0;4400
18/09/2016;5;-0.11117;-0.04461;-0.05654;0;244.88475
18/09/2016;5;0.03494;-0.04547;-0.06401;-0.0177;337.30575
18/09/2016;5;0;0;1;0;3351
18/09/2016;5;-0.11119;-0.04417;-0.05635;0;244.89575
18/09/2016;5;-0.11239;-0.04153;-0.05927;0;244.96175
18/09/2016;5;-0.1112;-0.04516;-0.05697;0;244.871
18/09/2016;5;0.00675;0.07464;0.03591;-0.13685;578.28725
18/09/2016;5;0.01448;0.2758;0.1738;0.01579;1018.50025
18/09/2016;5;0;0;0;-1;4250
18/09/2016;5;-0.11125;-0.04542;-0.05728;0;244.8645
18/09/2016;5;-0.11312;-0.04941;-0.06643;0;244.76475
18/09/2016;5;-0.00472;-0.07147;-0.05751;0.00982;229.96775
18/09/2016;5;-1;0;0;0;4500
18/09/2016;5;-0.11197;-0.04788;-0.06135;0;244.803
18/09/2016;5;-0.11242;-0.04856;-0.06336;0;244.786
18/09/2016;5;-0.18242;-0.20318;-0.30406;-0.12665;317.08675
18/09/2016;5;-0.06645;-0.24418;-0.37819;-0.14608;599.5475
18/09/2016;5;0.02047;0.12341;0.06664;0.41429;972.728
18/09/2016;5;-0.07671;-0.27215;-0.16342;-0.42857;1595.9105
18/09/2016;5;-0.06747;0.19472;0.07562;0.27106;829.0915
18/09/2016;5;0.11122;-0.15879;-0.08465;-0.18059;1561.545
18/09/2016;5;-0.00512;-0.05699;-0.05427;0.01689;159.153
18/09/2016;5;0.02123;-0.15108;0.09289;-0.09864;1103.689
18/09/2016;6;-0.25375;0.0174;-0.10018;0.05737;844.00075
18/09/2016;6;-0.24327;0.01804;-0.08426;-0.24074;1049.4695
18/09/2016;6;-0.0682;-0.00031;-0.03912;-0.2136;547.33225
18/09/2016;6;0.24467;-0.01752;0.10183;-0.09368;1700.904
18/09/2016;6;-0.11307;-0.04949;-0.06696;0;243.76275
18/09/2016;6;-0.11089;-0.04348;-0.05554;0;243.913
18/09/2016;6;-0.11234;-0.04868;-0.0638;0;243.783
18/09/2016;6;-0.11095;-0.04496;-0.0566;0;243.876
18/09/2016;6;-0.11089;-0.04411;-0.0559;0;243.89725
18/09/2016;6;0.19561;0.01788;-0.11654;0.11565;651.55575
18/09/2016;6;-0.11186;-0.04804;-0.0617;0;243.799
18/09/2016;6;0.0343;0.01354;-0.0877;0.08982;346.093
18/09/2016;6;-0.1109;-0.04466;-0.05625;0;243.8835
18/09/2016;6;-0.24467;0.01752;-0.10183;0.09368;852.096
18/09/2016;6;0.1259;-0.04641;0.1979;0.0058;1059.69475
18/09/2016;6;0;0;1;0;3351
18/09/2016;6;0.09354;0.0268;0.0409;0.10787;180.97325
18/09/2016;6;0.08395;0.00354;-0.01499;0.03123;320.30775
18/09/2016;6;-0.11132;-0.04699;-0.0591;0;243.82525
18/09/2016;6;0.0719;0.02003;0.02287;0.09378;141.15625
18/09/2016;6;-1;0;0;0;4500
18/09/2016;6;0;-1;0;0;4400
18/09/2016;6;-0.11261;-0.04195;-0.06098;0;243.95125
18/09/2016;6;-0.11223;-0.04115;-0.05911;0;243.97125
18/09/2016;6;0.18015;-0.01529;0.09371;-0.17112;1581.89575
18/09/2016;6;-0.09622;0.00671;-0.05018;0.29079;956.898
18/09/2016;7;-0.10839;-0.04311;-0.05552;0;237.92225
18/09/2016;7;-0.10849;-0.04369;-0.05623;0;237.90775
18/09/2016;7;-0.0682;-0.00015;-0.03912;-0.23505;707.8725
18/09/2016;7;0;0;1;0;3351
18/09/2016;7;0.0343;0.01309;-0.08769;0.08672;304.15925
18/09/2016;7;0.09354;0.02586;0.0409;0.10565;158.00525
18/09/2016;7;0.18014;-0.01472;0.0937;-0.16299;1595.70675
18/09/2016;7;0.19562;0.01729;-0.11653;0.11171;631.6395
18/09/2016;7;-0.24466;0.01682;-0.10182;0.09199;837.12075
18/09/2016;7;0.25876;-0.01078;0.06306;-0.03401;1547.58075
18/09/2016;7;0.24466;-0.01682;0.10182;-0.09199;1715.87925
18/09/2016;7;-0.10838;-0.04302;-0.05542;0;237.9245
18/09/2016;7;-0.14762;0.01701;-0.06786;-0.23499;838.3
18/09/2016;7;-0.10907;-0.04453;-0.05883;0;237.88675
18/09/2016;7;-0.10897;-0.04199;-0.05702;0;237.95025
18/09/2016;7;0.12589;-0.04635;0.19805;0.00292;1199.76825
18/09/2016;7;0.08395;0.00334;-0.01499;0.03031;317.32575
18/09/2016;7;-0.10837;-0.04266;-0.05517;0;237.9335
18/09/2016;7;-0.09622;0.00649;-0.05017;0.2615;887.62475
18/09/2016;7;-0.24327;0.01743;-0.08424;-0.22818;921.14025
18/09/2016;7;-0.10865;-0.04398;-0.05697;0;237.9005
18/09/2016;7;-0.25374;0.01669;-0.10016;0.05828;822.96025
18/09/2016;7;0.0719;0.01888;0.02286;0.09249;141.15975
18/09/2016;7;0;0;0;-1;4250
18/09/2016;7;0;-1;0;0;4400
18/09/2016;7;-0.10883;-0.0417;-0.05633;0;237.9575
18/09/2016;8;0;-0.08962;-0.22287;0;345.7595
18/09/2016;8;-0.09564;-0.09608;-0.1989;0;345.598
18/09/2016;8;0.08113;0.02029;0.01868;0.09624;166.10125
18/09/2016;8;0.10304;0.02836;0.03665;0.10936;219.975
18/09/2016;8;0.12416;-0.11706;-0.28067;0;577.0735
18/09/2016;8;0.32417;-0.00808;0.05134;-0.01109;1469.07525
18/09/2016;8;0.29159;-0.01323;0.0814;-0.07245;1586.4805
18/09/2016;8;0.12074;-0.11616;-0.28366;0;577.096
18/09/2016;8;0.11483;0.00184;-0.00751;0.02599;369.39625
18/09/2016;8;0.12556;-0.11513;-0.28007;0;577.12175
18/09/2016;8;-0.08583;-0.08476;-0.20416;0;345.881
18/09/2016;8;-0.10223;0.00531;-0.04751;0.27126;1093.35125
18/09/2016;8;0;0;1;0;3351
18/09/2016;8;0.20148;-0.01356;0.08883;-0.15535;1509.54475
18/09/2016;8;-0.02832;-0.08496;-0.2175;0;345.876
18/09/2016;8;0.12598;-0.11639;-0.27939;0;577.09025
18/09/2016;8;0.00885;-0.1589;-0.36234;0;577.0275
18/09/2016;8;0;-0.09697;-0.22093;0;345.57575
18/09/2016;8;-0.16363;0.01593;-0.06174;-0.24147;869.435
18/09/2016;8;-0.29159;0.01323;-0.0814;0.07245;966.5195
18/09/2016;8;-0.07287;-0.00164;-0.03705;-0.24147;821.99575
18/09/2016;8;0.12491;-0.1152;-0.28056;0;577.12
18/09/2016;8;-0.277;0.01634;-0.07053;-0.24121;949.43875
18/09/2016;8;-0.32417;0.00808;-0.05134;0.01109;1083.92475
18/09/2016;8;-0.3023;0.01313;-0.07953;0.03875;942.3595
18/09/2016;8;-0.0745;0.0009;-0.00602;0.03959;271.03275
18/09/2016;8;-0.0815;-0.08234;-0.2058;0;345.9415
18/09/2016;8;0;-1;0;0;4400
18/09/2016;8;-0.11483;-0.00184;0.00751;-0.02599;457.60375
18/09/2016;8;0.09997;-0.0539;0.211;-0.00917;1146.88175
18/09/2016;9;0.00222;0.29555;0.20908;0.04312;1015.31075
18/09/2016;9;0.04821;-0.06478;-0.07419;-0.04106;355.407
18/09/2016;9;-0.0991;-0.08182;-0.19902;0;341.9545
18/09/2016;9;-0.02684;-0.08135;-0.21597;0;341.96625
18/09/2016;9;0.04783;-0.14791;-0.33232;0;574.30225
18/09/2016;9;0.01817;0.1257;0.07302;0.37482;815.772
18/09/2016;9;0.07165;-0.05794;-0.14324;0;302.5515
18/09/2016;9;0.01116;-0.1427;0.12261;-0.09906;1116.909
18/09/2016;9;0;-0.16404;-0.36652;0;573.899
18/09/2016;9;0.00495;0.07618;0.04084;-0.17104;752.1805
18/09/2016;9;-0.07574;-0.00034;-0.00725;0.03712;256.0635
18/09/2016;9;0.08496;-0.21986;-0.12549;-0.27865;1573.46975
18/09/2016;9;-0.09346;-0.07893;-0.20109;0;342.02675
18/09/2016;9;0.0727;-0.05965;-0.14195;0;302.50875
18/09/2016;9;0.06479;-0.05932;-0.14838;0;302.517
18/09/2016;9;-0.09583;0.21959;0.12719;0.24597;972.3405
18/09/2016;9;0;-1;0;0;4400
18/09/2016;9;-0.00107;-0.07574;-0.06756;0.00438;240.997
18/09/2016;9;0.00693;0.18648;0.10901;-0.07057;846.42625
18/09/2016;9;-0.00155;-0.0624;-0.06412;0.01304;186.114
18/09/2016;9;-0.06818;-0.28322;-0.18116;-0.42158;1562.459
18/09/2016;9;0;-0.14445;-0.37167;0;574.38875
18/09/2016;9;-0.11679;-0.09608;-0.19115;0;341.598
18/09/2016;9;0.07067;-0.05807;-0.14399;0;302.54825
18/09/2016;9;0.03987;-0.15068;-0.33799;0;574.233
18/09/2016;9;-0.13845;0.1938;0.1346;0.1976;1120.905
18/09/2016;9;0;0;1;0;3351
18/09/2016;9;0.13845;-0.1938;-0.1346;-0.1976;1432.095
18/09/2016;9;-0.08496;0.21986;0.12549;0.27865;979.53025
18/09/2016;9;-0.04821;0.06478;0.07419;0.04106;471.593
18/09/2016;10;-0.0745;0.0009;-0.00601;0.0385;256.06
18/09/2016;10;-0.11483;-0.00184;0.00758;-0.02558;467.5935
18/09/2016;10;0;-0.17055;-0.36456;0;573.73625
18/09/2016;10;-0.29158;0.01323;-0.08101;0.07195;972.532
18/09/2016;10;-0.27699;0.01634;-0.06994;-0.23588;994.3055
18/09/2016;10;-0.1259;-0.07917;-0.19338;0;342.02075
18/09/2016;10;0;-0.13774;-0.37318;0;573.5565
18/09/2016;10;-0.07287;-0.00164;-0.03696;-0.2495;720.1965
18/09/2016;10;-0.14593;-0.09841;-0.18366;0;341.53975
18/09/2016;10;0.14295;-0.09874;-0.22586;0;513.5315
18/09/2016;10;0.32416;-0.00809;0.05102;-0.01172;1431.09075
18/09/2016;10;0.11483;0.00184;-0.00758;0.02558;359.4065
18/09/2016;10;0.11033;-0.09649;-0.25267;0;513.58775
18/09/2016;10;0.14272;-0.09377;-0.22736;0;513.65575
18/09/2016;10;-0.16362;0.01593;-0.06146;-0.2405;854.41075
18/09/2016;10;-0.30229;0.01313;-0.07914;0.03929;966.346
18/09/2016;10;-0.02703;-0.07733;-0.21688;0;342.06675
18/09/2016;10;0;0;1;0;3351
18/09/2016;10;0.13759;-0.09086;-0.23224;0;513.7285
18/09/2016;10;-0.12011;-0.07489;-0.19585;0;342.12775
18/09/2016;10;0;-1;0;0;4400
18/09/2016;10;0.08717;-0.13951;-0.30267;0;573.51225
18/09/2016;10;0.09995;-0.05391;0.21191;-0.01021;1134.9075
18/09/2016;10;0.29158;-0.01323;0.08101;-0.07195;1580.468
18/09/2016;10;-0.10222;0.00531;-0.04733;0.25517;792.7535
18/09/2016;10;0.08113;0.02029;0.01851;0.09567;176.1155
18/09/2016;10;0.20146;-0.01357;0.08835;-0.15224;1613.46675
18/09/2016;10;0.14195;-0.09033;-0.22888;0;513.74175
18/09/2016;11;-0.11948;-0.05036;-0.07289;0;255.741
18/09/2016;11;-0.11359;-0.03721;-0.04381;0;256.06975
18/09/2016;11;-0.03269;-0.08668;-0.25397;0;398.833
18/09/2016;11;-0.16619;0.01294;-0.08534;0.14833;677.61525
18/09/2016;11;-0.11483;-0.00184;0.00765;-0.02586;452.6005
18/09/2016;11;-0.27699;0.01634;-0.07014;-0.2393;921.391
18/09/2016;11;0;-1;0;0;4400
18/09/2016;11;-0.17241;-0.09028;-0.22049;0;398.743
18/09/2016;11;0.06463;-0.05413;-0.15031;0;303.64675
18/09/2016;11;-0.11417;-0.03681;-0.04572;0;256.07975
18/09/2016;11;-0.10222;0.00531;-0.04739;0.26781;772.4375
18/09/2016;11;-0.16731;-0.09495;-0.18123;0;343.62625
18/09/2016;11;-0.11668;-0.04253;-0.05817;0;255.93675
18/09/2016;11;0.20146;-0.01357;0.0885;-0.15452;1676.52375
18/09/2016;11;0.09772;-0.05393;-0.12377;0;303.65175
18/09/2016;11;-0.16481;-0.08399;-0.22391;0;398.90025
18/09/2016;11;0.09411;-0.05743;-0.12576;0;303.56425
18/09/2016;11;0.10641;-0.13647;-0.28865;0;574.58825
18/09/2016;11;0.09995;-0.05391;0.21189;-0.00949;1264.8895
18/09/2016;11;-0.11367;-0.03801;-0.04455;0;256.04975
18/09/2016;11;0.29158;-0.01323;0.08119;-0.07223;1602.475
18/09/2016;11;0;-0.17691;-0.36353;0;574.57725
18/09/2016;11;-0.15774;-0.09356;-0.16451;0;316.661
18/09/2016;11;0.17747;-0.09142;-0.24339;0;574.7145
18/09/2016;11;-0.29158;0.01323;-0.08119;0.07223;950.525
18/09/2016;11;-0.07287;-0.00164;-0.037;-0.24598;728.1085
18/09/2016;11;-0.16362;0.01593;-0.06156;-0.23905;819.3745
18/09/2016;11;0;-0.13235;-0.37524;0;574.69125
18/09/2016;11;-0.02502;-0.0974;-0.19441;0;316.565
18/09/2016;11;0;0;1;0;3351
18/09/2016;11;-0.11378;-0.03866;-0.04533;0;256.0335
18/09/2016;11;0.18689;-0.09765;-0.23418;0;574.55875
18/09/2016;11;0.08113;0.02029;0.01858;0.09599;173.1075
18/09/2016;11;-0.30229;0.01313;-0.07932;0.03878;954.35875
18/09/2016;11;0.32416;-0.00809;0.0511;-0.01119;1446.0775
18/09/2016;11;0.18583;-0.09051;-0.23691;0;574.73725
18/09/2016;11;-0.11403;-0.03655;-0.04505;0;256.08625
18/09/2016;12;-0.16619;0.01294;-0.08508;0.15003;649.57275
18/09/2016;12;0;0;1;0;3351
18/09/2016;12;-0.14556;-0.07257;-0.19309;0;345.18575
18/09/2016;12;-0.02898;-0.07546;-0.21948;0;345.1135
18/09/2016;12;0.16825;-0.0916;-0.20819;0;514.71
18/09/2016;12;0.1889;-0.08972;-0.23489;0;574.757
18/09/2016;12;-0.10223;0.00531;-0.04726;0.27246;782.32125
18/09/2016;12;-0.11952;-0.04983;-0.07072;0;256.75425
18/09/2016;12;-0.15831;-0.09444;-0.16505;0;317.639
18/09/2016;12;-0.30229;0.01313;-0.079;0.0384;933.36825
18/09/2016;12;-0.17514;-0.09609;-0.18002;0;344.59775
18/09/2016;12;0.11334;-0.13596;-0.28345;0;574.601
18/09/2016;12;0.20147;-0.01356;0.08821;-0.15626;1690.5675
18/09/2016;12;0.18033;-0.09054;-0.24156;0;574.7365
18/09/2016;12;0;-1;0;0;4400
18/09/2016;12;0.08112;0.02028;0.01845;0.09626;153.1005
18/09/2016;12;0.18919;-0.09762;-0.23258;0;574.5595
18/09/2016;12;-0.11431;-0.03869;-0.04525;0;257.03275
18/09/2016;12;0;-0.13309;-0.37528;0;574.67275
18/09/2016;12;-0.11425;-0.03806;-0.04471;0;257.0485
18/09/2016;12;0.10881;-0.0919;-0.25588;0;514.7025
18/09/2016;12;0.16461;-0.09752;-0.20956;0;514.562
18/09/2016;12;-0.11463;-0.03722;-0.04562;0;257.0695
18/09/2016;12;-0.02574;-0.09819;-0.19493;0;317.54525
18/09/2016;12;0.11483;0.00184;-0.00753;0.02608;355.394
18/09/2016;12;-0.11478;-0.03742;-0.04627;0;257.0645
18/09/2016;12;-0.27699;0.01635;-0.06981;-0.24194;894.45725
18/09/2016;12;-0.29159;0.01323;-0.08086;0.07246;930.51925
18/09/2016;12;0;-0.17822;-0.36342;0;574.5445
18/09/2016;12;-0.07288;-0.00165;-0.03692;-0.24194;766.00725
18/09/2016;12;0.32417;-0.00808;0.05095;-0.01079;1446.06775
18/09/2016;12;-0.16362;0.01593;-0.06136;-0.2395;760.38575
18/09/2016;12;0.29159;-0.01323;0.08086;-0.07246;1622.48075
18/09/2016;13;-0.16132;-0.09346;-0.16329;0;316.6635
18/09/2016;13;-0.16362;0.01593;-0.06155;-0.24053;750.4115
18/09/2016;13;0.29159;-0.01323;0.08113;-0.0722;1645.47425
18/09/2016;13;0.12016;-0.13416;-0.27823;0;574.646
18/09/2016;13;-0.1612;-0.09352;-0.1633;0;316.662
18/09/2016;13;-0.16948;-0.083;-0.22266;0;398.925
18/09/2016;13;0;-0.17764;-0.36336;0;574.559
18/09/2016;13;0;-0.13081;-0.37567;0;574.72975
18/09/2016;13;0.17278;-0.0954;-0.20339;0;514.615
18/09/2016;13;-0.3334;-0.18415;-0.3334;0;644.39625
18/09/2016;13;-0.03229;-0.08633;-0.25373;0;398.84175
18/09/2016;13;-0.27699;0.01635;-0.0701;-0.23842;886.36925
18/09/2016;13;0.19111;-0.08517;-0.2341;0;574.87075
18/09/2016;13;0.32416;-0.00809;0.05112;-0.01146;1458.08425
18/09/2016;13;0.19973;-0.09853;-0.22366;0;574.53675
18/09/2016;13;-0.28966;-0.08502;-0.11661;0;643.8745
18/09/2016;13;-0.28583;-0.08948;-0.1051;0;643.763
18/09/2016;13;0.08113;0.02029;0.01857;0.09594;145.10875
18/09/2016;13;-0.10223;0.00531;-0.04739;0.2658;768.48775
18/09/2016;13;-0.28605;-0.09211;-0.10741;0;643.69725
18/09/2016;13;-0.31118;-0.11917;-0.21495;0;644.02075
18/09/2016;13;-0.33503;-0.1765;-0.33503;0;643.5875
18/09/2016;13;-0.28689;-0.09786;-0.11376;0;643.5535
18/09/2016;13;0;0;1;0;3351
18/09/2016;13;0.12318;-0.09824;-0.28524;0;574.544
18/09/2016;13;-0.32328;-0.17241;-0.28962;0;643.68975
18/09/2016;13;0.20158;-0.09315;-0.22359;0;574.67125
18/09/2016;13;-0.30229;0.01313;-0.07926;0.03908;919.35125
18/09/2016;13;-0.28856;-0.08391;-0.11193;0;643.90225
18/09/2016;13;-0.28621;-0.09388;-0.10898;0;643.653
18/09/2016;13;0.20082;-0.0843;-0.22652;0;574.8925
18/09/2016;13;-0.31058;-0.11773;-0.21192;0;644.05675
18/09/2016;13;-0.07287;-0.00165;-0.037;-0.24606;729.11025
18/09/2016;13;0;-1;0;0;4400
18/09/2016;13;-0.29159;0.01323;-0.08113;0.0722;907.52575
18/09/2016;14;-0.16183;-0.09425;-0.16412;0;317.64375
18/09/2016;14;0.00693;0.18648;0.10891;-0.07035;705.42075
18/09/2016;14;0.08496;-0.21986;-0.12539;-0.27899;1658.47825
18/09/2016;14;-0.02529;-0.09772;-0.195;0;317.557
18/09/2016;14;-0.31455;-0.13307;-0.23083;0;646.67325
18/09/2016;14;0;-0.17822;-0.36397;0;575.5445
18/09/2016;14;0.19124;-0.08545;-0.23467;0;575.86375
18/09/2016;14;0.16996;-0.09642;-0.20599;0;515.5895
18/09/2016;14;-0.14888;-0.07166;-0.19243;0;345.2085
18/09/2016;14;-0.32289;-0.17025;-0.28255;0;646.74375
18/09/2016;14;-0.00107;-0.07575;-0.06747;0.00512;246.97825
18/09/2016;14;-0.02848;-0.07497;-0.2196;0;345.12575
18/09/2016;14;-0.28722;-0.09095;-0.10664;0;646.72625
18/09/2016;14;0.00222;0.29555;0.20895;0.03872;817.42075
18/09/2016;14;0;-1;0;0;4400
18/09/2016;14;-0.28764;-0.09539;-0.11068;0;646.61525
18/09/2016;14;0.01817;0.1257;0.07294;0.38838;772.433
18/09/2016;14;-0.28827;-0.09908;-0.1151;0;646.523
18/09/2016;14;-0.08496;0.21986;0.12539;0.27899;894.52175
18/09/2016;14;0;0;1;0;3351
18/09/2016;14;0;-0.13148;-0.37625;0;575.713
18/09/2016;14;0.11934;-0.13508;-0.27941;0;575.623
18/09/2016;14;0.19792;-0.09959;-0.22559;0;575.51025
18/09/2016;14;-0.15688;-0.07732;-0.18908;0;345.067
18/09/2016;14;0.20063;-0.09398;-0.22489;0;575.6505
18/09/2016;14;-0.28991;-0.08503;-0.11311;0;646.87425
18/09/2016;14;-0.29108;-0.08582;-0.11787;0;646.8545
18/09/2016;14;-0.28746;-0.09362;-0.10903;0;646.6595
18/09/2016;14;0.00495;0.07618;0.04079;-0.16502;815.03
18/09/2016;14;0.12236;-0.09898;-0.28647;0;575.5255
18/09/2016;14;-0.17577;-0.09562;-0.17987;0;344.6095
18/09/2016;14;-0.09583;0.21959;0.12709;0.2452;905.35975
18/09/2016;14;-0.00155;-0.0624;-0.06406;0.01346;219.1035
18/09/2016;14;-0.12595;-0.05674;-0.09964;0;255.5815
18/09/2016;14;0.13845;-0.1938;-0.1345;-0.19683;1483.07575
18/09/2016;14;-0.06818;-0.28322;-0.181;-0.42475;1733.53825
18/09/2016;14;-0.2883;-0.08853;-0.10921;0;646.78675
18/09/2016;14;0.20083;-0.08467;-0.22717;0;575.88325
18/09/2016;15;-0.02459;-0.09692;-0.19411;0;315.577
18/09/2016;15;0;-0.09699;-0.19982;0;315.57525
18/09/2016;15;0.12058;-0.131;-0.27877;0;574.725
18/09/2016;15;0;-0.13151;-0.37553;0;574.71225
18/09/2016;15;-0.11314;-0.03669;-0.04324;0;255.08275
18/09/2016;15;-0.16682;-0.08328;-0.22307;0;397.918
18/09/2016;15;-0.11319;-0.03723;-0.04375;0;255.06925
18/09/2016;15;0.16004;-0.09701;-0.21324;0;514.57475
18/09/2016;15;-0.11903;-0.04984;-0.07232;0;254.754
18/09/2016;15;0.10304;0.02836;0.03656;0.10877;205.98975
18/09/2016;15;-0.11335;-0.03823;-0.04488;0;255.04425
18/09/2016;15;0.32417;-0.00808;0.05115;-0.01149;1477.08525
18/09/2016;15;-0.3023;0.01312;-0.07928;0.0391;936.3505
18/09/2016;15;0;-1;0;0;4400
18/09/2016;15;-0.1138;-0.03613;-0.04536;0;255.09675
18/09/2016;15;-0.11323;-0.03758;-0.04409;0;255.0605
18/09/2016;15;-0.11362;-0.03594;-0.04459;0;255.1015
18/09/2016;15;-0.16363;0.01592;-0.06157;-0.24044;733.409
18/09/2016;15;0.16795;-0.09062;-0.20857;0;514.7345
18/09/2016;15;0.08113;0.02029;0.01857;0.09588;166.11025
18/09/2016;15;-0.11335;-0.03634;-0.04383;0;255.0915
18/09/2016;15;0.18126;-0.08948;-0.24092;0;574.763
18/09/2016;15;-0.1662;0.01293;-0.0854;0.1472;683.64325
18/09/2016;15;0.20148;-0.01356;0.08854;-0.15336;1682.495
18/09/2016;15;0.19005;-0.09635;-0.23205;0;574.59125
18/09/2016;15;-0.10223;0.0053;-0.0474;0.26342;762.547
18/09/2016;15;-0.2916;0.01322;-0.08115;0.07213;927.52725
18/09/2016;15;-0.27699;0.01634;-0.07016;-0.23789;839.35575
18/09/2016;15;-0.17522;-0.08954;-0.21947;0;397.7615
18/09/2016;15;0;0;1;0;3351
18/09/2016;15;0.11027;-0.09055;-0.25494;0;514.73625
18/09/2016;15;0.18981;-0.08865;-0.23427;0;574.78375
18/09/2016;15;-0.15725;-0.09301;-0.16425;0;315.67475
18/09/2016;15;-0.11483;-0.00184;0.00752;-0.02573;439.59725
18/09/2016;15;-0.07288;-0.00165;-0.037;-0.24687;848.1305
18/09/2016;15;0.2916;-0.01322;0.08115;-0.07213;1625.47275
18/09/2016;15;-0.03214;-0.08618;-0.25367;0;397.8455
18/09/2016;16;0.18935;-0.09656;-0.23268;0;574.586
18/09/2016;16;0;-1;0;0;4400
18/09/2016;16;-0.11331;-0.03842;-0.04488;0;255.0395
18/09/2016;16;-0.10223;0.0053;-0.04745;0.26342;762.547
18/09/2016;16;-0.11332;-0.03496;-0.04295;0;255.126
18/09/2016;16;0.11483;0.00184;-0.00754;0.02573;367.40275
18/09/2016;16;0.32417;-0.00808;0.05121;-0.01149;1496.08525
18/09/2016;16;0.20148;-0.01355;0.08864;-0.15336;1703.49525
18/09/2016;16;-0.3023;0.01312;-0.07938;0.0391;895.3505
18/09/2016;16;-0.27699;0.01634;-0.07025;-0.23789;804.35575
18/09/2016;16;-0.07288;-0.00165;-0.03704;-0.24687;882.1305
18/09/2016;16;-0.12368;-0.05961;-0.09496;0;254.50975
18/09/2016;16;0;-0.1766;-0.3638;0;574.585
18/09/2016;16;0.16796;-0.09062;-0.20867;0;514.7345
18/09/2016;16;0.19005;-0.08855;-0.23422;0;574.78625
18/09/2016;16;-0.11298;-0.03587;-0.04222;0;255.10325
18/09/2016;16;-0.03214;-0.08617;-0.25379;0;397.84575
18/09/2016;16;0;-0.09096;-0.26001;0;397.726
18/09/2016;16;0.2916;-0.01322;0.08125;-0.07213;1665.47275
18/09/2016;16;-0.2916;0.01322;-0.08125;0.07213;887.52725
18/09/2016;16;-0.20086;-0.11739;-0.20629;0;398.06525
18/09/2016;16;-0.11311;-0.03725;-0.04346;0;255.06875
18/09/2016;16;-0.17307;-0.08231;-0.22199;0;397.94225
18/09/2016;16;0.16407;-0.09647;-0.21026;0;514.58825
18/09/2016;16;0;0;1;0;3351
18/09/2016;16;-0.11429;-0.03394;-0.04591;0;255.1515
18/09/2016;16;-0.16363;0.01592;-0.06163;-0.24044;697.409
18/09/2016;16;0.10304;0.02836;0.03662;0.10877;150.98975
18/09/2016;16;-0.11388;-0.03369;-0.04426;0;255.15775
18/09/2016;16;-0.18176;-0.08887;-0.21824;0;397.77825
18/09/2016;16;0.18179;-0.08925;-0.24068;0;574.76875
18/09/2016;16;0.08113;0.02029;0.01861;0.09588;142.11025
18/09/2016;16;0.1103;-0.09032;-0.25509;0;514.742
18/09/2016;17;0.0861;-0.08989;-0.22707;0;448.75275
18/09/2016;17;-0.28819;-0.10698;-0.1356;0;637.3255
18/09/2016;17;0.00674;0.07362;0.03585;-0.16989;877.08775
18/09/2016;17;0;-0.12641;-0.28665;0;448.83975
18/09/2016;17;-0.06741;0.19355;0.07591;0.26855;763.125
18/09/2016;17;0.09697;-0.08993;-0.21832;0;448.75175
18/09/2016;17;-0.00511;-0.05733;-0.05427;0.01495;138.193
18/09/2016;17;-0.29644;-0.12916;-0.17848;0;636.771
18/09/2016;17;-0.12391;-0.05968;-0.15924;0;285.508
18/09/2016;17;0.09633;-0.08796;-0.21935;0;448.801
18/09/2016;17;0.06741;-0.19355;-0.07591;-0.26855;1789.875
18/09/2016;17;0.09391;-0.09238;-0.22014;0;448.6905
18/09/2016;17;-0.14298;-0.0778;-0.15004;0;286.055
18/09/2016;17;0.0974;-0.08795;-0.2185;0;448.80125
18/09/2016;17;-0.04742;-0.05869;-0.16175;0;264.53275
18/09/2016;17;-0.14748;-0.08356;-0.14748;0;285.911
18/09/2016;17;0;0;1;0;3660
18/09/2016;17;-0.07675;-0.27111;-0.16341;-0.41546;1763.60875
18/09/2016;17;0.01248;0.17694;0.09244;-0.07282;638.244
18/09/2016;17;-0.12113;-0.05882;-0.14456;0;264.5295
18/09/2016;17;-0.2881;-0.10197;-0.13244;0;637.45075
18/09/2016;17;0;-1;0;0;4400
18/09/2016;17;-0.07799;0.19199;0.07609;0.23486;773.92825
18/09/2016;17;-0.00471;-0.07053;-0.05743;0.00646;151.07525
18/09/2016;17;-0.14747;-0.08359;-0.14747;0;285.91025
18/09/2016;17;0.11115;-0.15803;-0.08457;-0.18232;1553.60725
