"Date" "FR_load" "DE_wind" "DE_solar"
2016-04-20 52092.1875 0.182268722458333 0.199166666666667
2016-04-21 50202.6041666667 0.087784508125 0.218333333333333
2016-04-22 50714.5833333333 0.144437677125 0.179166666666667
2016-04-23 47329.1666666667 0.17666408025 0.0945833333333333
2016-04-24 47727.0833333333 0.168220846458333 0.143333333333333
2016-04-25 57436.4583333333 0.22306814475 0.125416666666667
2016-04-26 58225 0.250194214625 0.101666666666667
2016-04-27 58776.0416666667 0.367100474208333 0.110416666666667
2016-04-28 58545.8333333333 0.179972216666667 0.154583333333333
2016-04-29 56179.6875 0.276798361708333 0.16875
2016-04-30 50940.1041666667 0.138341240916667 0.163333333333333
2016-05-01 48621.3541666667 0.1769839085 0.155
2016-05-02 54439.0625 0.0740065548333333 0.207083333333333
2016-05-03 53022.9166666667 0.190404874666667 0.145833333333333
2016-05-04 51402.0833333333 0.0836839854583333 0.182916666666667
2016-05-05 42839.0625 0.1253379055 0.222916666666667
2016-05-06 44141.6666666667 0.231697944958333 0.227916666666667
2016-05-07 41234.375 0.287295680791667 0.226666666666667
2016-05-08 38406.7708333333 0.36636347875 0.227916666666667
2016-05-09 46052.6041666667 0.340475700458333 0.217083333333333
2016-05-10 47406.7708333333 0.24504173525 0.165416666666667
2016-05-11 47618.75 0.272647083875 0.189166666666667
2016-05-12 48436.4583333333 0.310919631333333 0.135833333333333
2016-05-13 48004.6875 0.194973551583333 0.142083333333333
2016-05-14 43024.4791666667 0.353298727 0.139166666666667
2016-05-15 41142.1875 0.368333435333333 0.137083333333333
2016-05-16 43668.2291666667 0.249150601041667 0.120833333333333
2016-05-17 48738.0208333333 0.190490625791667 0.118333333333333
2016-05-18 48833.8541666667 0.0808243039583333 0.159166666666667
2016-05-19 48505.7291666667 0.054178903625 0.12625
2016-05-20 47934.8958333333 0.17001327525 0.15125
2016-05-21 41453.6458333333 0.11319092175 0.195833333333333
2016-05-22 39082.96875 0.204910707541667 0.194583333333333
2016-05-23 48210.78125 0.1575096135 0.0879166666666667
2016-05-24 48905.4166666667 0.184202987958333 0.0608333333333333
2016-05-25 48473.9583333333 0.0286865070833333 0.105
2016-05-26 47686.9791666667 0.017840158125 0.177083333333333
2016-05-27 46552.6041666667 0.033128179625 0.15
2016-05-28 40893.75 0.0698372769166667 0.16875
2016-05-29 38382.8125 0.146200672208333 0.130416666666667
2016-05-30 46289.0625 0.230730116916667 0.1275
2016-05-31 47544.7916666667 0.105554674916667 0.14875
2016-06-01 NA NA NA
2016-06-02 48273.4375 0.106197807708333 0.125833333333333
2016-06-03 47950 0.0952731239583333 0.14125
2016-06-04 41872.9166666667 0.0524281915833333 0.170833333333333
2016-06-05 38918.2291666667 0.046547292 0.177916666666667
2016-06-06 46768.2291666667 0.0604607474583333 0.227916666666667
2016-06-07 47689.0625 0.047253463375 0.225
2016-06-08 46877.0833333333 0.146688526208333 0.168333333333333
2016-06-09 46467.1875 0.091784060625 0.162083333333333
2016-06-10 45407.8125 0.139985807 0.2325
2016-06-11 39856.25 0.0371577838333333 0.1425
2016-06-12 37453.6458333333 0.0771352319166667 0.127083333333333
2016-06-13 45484.8958333333 0.0989117495833333 0.12125
2016-06-14 46506.7708333333 0.0642959050416667 0.140833333333333
2016-06-15 45939.5833333333 0.0486222354583333 0.148333333333333
2016-06-16 46332.8125 0.031681536375 0.14375
2016-06-17 46472.3958333333 0.135746228791667 0.122916666666667
2016-06-18 40996.875 0.137635764833333 0.174583333333333
2016-06-19 38486.4583333333 0.0854847577083333 0.145
2016-06-20 46368.2291666667 0.194497980958333 0.194583333333333
2016-06-21 47292.1875 0.102784452583333 0.137083333333333
2016-06-22 48302.6041666667 0.0499891535833333 0.194583333333333
2016-06-23 49592.7083333333 0.127601269666667 0.24
2016-06-24 47917.7083333333 0.104685576333333 0.2075
2016-06-25 41322.9166666667 0.108580296375 0.141666666666667
2016-06-26 38125.5208333333 0.165370667041667 0.167916666666667
2016-06-27 45858.3333333333 0.160754942958333 0.176666666666667
2016-06-28 47540.1041666667 0.0611265927083333 0.185833333333333
2016-06-29 47298.4375 0.222813441 0.190416666666667
2016-06-30 47201.0416666667 0.139260167791667 0.129166666666667
2016-07-01 47279.6875 0.224289749541667 0.174166666666667
2016-07-02 41600.5208333333 0.249309819875 0.110416666666667
2016-07-03 38580.7291666667 0.183567735041667 0.169166666666667
2016-07-04 46402.6041666667 0.0552739676666667 0.192916666666667
2016-07-05 48335.9375 0.276280610791667 0.17375
2016-07-06 48259.375 0.42451033825 0.190833333333333
2016-07-07 48378.125 0.115332380416667 0.22875
2016-07-08 48490.625 0.190437321041667 0.17875
2016-07-09 42614.0625 0.204704905125 0.18875
2016-07-10 41283.3333333333 0.165518529583333 0.2225
2016-07-11 48660.9375 0.306712962916667 0.175
2016-07-12 48241.1458333333 0.154598017666667 0.12375
2016-07-13 47076.0416666667 0.0555163881666667 0.129583333333333
2016-07-14 38888.5416666667 0.260585155958333 0.122916666666667
2016-07-15 44259.8958333333 0.289443628708333 0.135833333333333
2016-07-16 41075 0.119585169 0.165
2016-07-17 39382.2916666667 0.0970694926666667 0.147916666666667
2016-07-18 47888.5416666667 0.0978790289166667 0.19375
2016-07-19 49976.0416666667 0.0382314488333333 0.217916666666667
2016-07-20 50150 0.119815537958333 0.231666666666667
2016-07-21 49107.2916666667 0.0877251775833333 0.145833333333333
2016-07-22 48005.7291666667 0.061970892875 0.18125
2016-07-23 41882.2916666667 0.040868486625 0.145
2016-07-24 39662.5 0.016635780875 0.173333333333333
2016-07-25 45902.6041666667 0.0405900660833333 0.1675
2016-07-26 48039.5833333333 0.0371967194166667 0.159583333333333
2016-07-27 47402.0833333333 0.077035266375 0.152083333333333
2016-07-28 46766.6666666667 0.0441981767916667 0.150416666666667
2016-07-29 46306.25 0.113267865916667 0.156666666666667
2016-07-30 41172.3958333333 0.109721248791667 0.17125
2016-07-31 38855.2083333333 0.0544588692083333 0.10125
2016-08-01 43149.4791666667 0.132798246875 0.179166666666667
2016-08-02 43429.6875 0.0777184936666667 0.08625
2016-08-03 43916.1458333333 0.247161640291667 0.107083333333333
2016-08-04 44149.8958333333 0.23171115525 0.144166666666667
2016-08-05 43808.0208333333 0.123665064708333 0.11
2016-08-06 38767.1875 0.151537168625 0.149166666666667
2016-08-07 36792.7083333333 0.192803586625 0.207916666666667
2016-08-08 42072.3958333333 0.3328125695 0.18125
2016-08-09 42518.75 0.177341513583333 0.11625
2016-08-10 41893.2291666667 0.16407845275 0.13375
2016-08-11 41798.9583333333 0.180066311041667 0.151666666666667
2016-08-12 41596.3541666667 0.172248828166667 0.06625
2016-08-13 39825 0.253318333833333 0.18375
2016-08-14 39157.2916666667 0.0938322745833333 0.175416666666667
2016-08-15 38368.75 0.0605953995416667 0.182083333333333
2016-08-16 43382.8125 0.0578958638333333 0.193333333333333
2016-08-17 44195.3125 0.0434876017916667 0.197083333333333
2016-08-18 44366.1458333333 0.047558227125 0.16875
2016-08-19 43844.7916666667 0.0358939987916667 0.173333333333333
2016-08-20 40125 0.135379121541667 0.114583333333333
2016-08-21 37096.3541666667 0.228080409541667 0.1325
2016-08-22 43739.5833333333 0.169731455458333 0.131666666666667
2016-08-23 47129.1666666667 0.0606215884583333 0.180833333333333
2016-08-24 48273.4375 0.09675035975 0.207083333333333
2016-08-25 49155.2083333333 0.168259782041667 0.207916666666667
2016-08-26 48438.5416666667 0.132132401375 0.200833333333333
2016-08-27 43493.2291666667 0.07151089025 0.194166666666667
2016-08-28 40776.5625 0.201603498208333 0.170833333333333
2016-08-29 46348.9583333333 0.218751622291667 0.114166666666667
2016-08-30 48275.5208333333 0.085663212625 0.186666666666667
2016-08-31 48526.5625 0.0589988078333333 0.197083333333333
2016-09-01 49242.7083333333 0.0713376885833333 0.154166666666667
2016-09-02 48944.7916666667 0.0926027900833333 0.171666666666667
2016-09-03 43169.7916666667 0.10095725975 0.142083333333333
2016-09-04 40203.6458333333 0.240804242833333 0.08125
2016-09-05 47444.7916666667 0.145727573666667 0.0966666666666667
2016-09-06 49108.8541666667 0.04002349125 0.168333333333333
2016-09-07 49802.6041666667 0.0736657137916667 0.187083333333333
2016-09-08 49242.1875 0.105518906625 0.18625
2016-09-09 47851.0416666667 0.063564471875 0.161666666666667
2016-09-10 42510.4166666667 0.048809188375 0.170833333333333
2016-09-11 39729.6875 0.0687215862916667 0.154166666666667
2016-09-12 47923.4375 0.0811756515416667 0.172916666666667
2016-09-13 50065.625 0.13829373025 0.171666666666667
2016-09-14 48839.0625 0.205057643125 0.168333333333333
2016-09-15 48094.2708333333 0.253612668541667 0.16
2016-09-16 46693.2291666667 0.09288785425 0.104583333333333
2016-09-17 40974.4791666667 0.155685665375 0.0516666666666667
2016-09-18 38244.2708333333 0.184859099458333 0.0675
2016-09-19 46413.0208333333 0.0553124397083333 0.0641666666666667
2016-09-20 48000 0.02238983075 0.0829166666666667
2016-09-21 47926.0416666667 0.033371295625 0.136666666666667
2016-09-22 47936.4583333333 0.0306122748333333 0.152916666666667
2016-09-23 47452.0833333333 0.0663822048333333 0.129166666666667
2016-09-24 41764.5833333333 0.0741477736666667 0.155
2016-09-25 39152.0833333333 0.168322588916667 0.160416666666667
2016-09-26 46809.8958333333 0.0554757530416667 0.116666666666667
2016-09-27 48139.0625 0.06371349325 0.13
2016-09-28 47994.2708333333 0.420249438208333 0.10625
2016-09-29 47970.8333333333 0.477323868875 0.132916666666667
2016-09-30 47217.7083333333 0.23040240875 0.0920833333333333
2016-10-01 41991.1458333333 0.0982927198333333 0.0683333333333333
2016-10-02 39900 0.170692562541667 0.0725
2016-10-03 48103.6458333333 0.172719454708333 0.0704166666666667
2016-10-04 48939.0625 0.328172587875 0.0808333333333333
2016-10-05 48497.3958333333 0.34263245525 0.114166666666667
2016-10-06 50210.4166666667 0.329160270166667 0.03
2016-10-07 50194.2708333333 0.142330287125 0.0458333333333333
2016-10-08 45073.9583333333 0.127983364083333 0.0595833333333333
2016-10-09 44335.9375 0.0669286167916667 0.0720833333333333
2016-10-10 53984.375 0.027592370125 0.0670833333333333
2016-10-11 56003.125 0.154350730083333 0.0504166666666667
2016-10-12 56691.1458333333 0.1850818205 0.05
2016-10-13 56786.4583333333 0.290451319416667 0.0558333333333333
2016-10-14 55560.4166666667 0.391313403208333 0.0729166666666667
2016-10-15 49417.7083333333 0.220464557541667 0.0579166666666667
2016-10-16 44478.125 0.10192933675 0.101666666666667
2016-10-17 52482.2916666667 0.136852185666667 0.04875
2016-10-18 54873.4375 0.140690124458333 0.0441666666666667
2016-10-19 55137.5 0.190717518541667 0.0404166666666667
2016-10-20 56221.875 0.144499325083333 0.04
2016-10-21 56809.8958333333 0.110601008166667 0.0304166666666667
2016-10-22 51628.6458333333 0.07779814175 0.0433333333333333
2016-10-23 49215.625 0.0591873055833333 0.0629166666666667
2016-10-24 54692.7083333333 0.10647058875 0.0358333333333333
2016-10-25 56120.8333333333 0.04494722375 0.0258333333333333
2016-10-26 54997.9166666667 0.0589121297916667 0.0379166666666667
2016-10-27 55663.0208333333 0.195372873375 0.0491666666666667
2016-10-28 55209.8958333333 0.359604326208333 0.0425
2016-10-29 49654.1666666667 0.258799216458333 0.0525
2016-10-31 50858.3333333333 0.0496081408333333 0.0654166666666667
2016-11-01 49496.875 0.218202815666667 0.05625
2016-11-02 57720.3125 0.401169520625 0.0420833333333333
2016-11-03 60619.2708333333 0.113844251958333 0.0566666666666667
2016-11-04 61946.3541666667 0.23944844925 0.04875
2016-11-05 55341.6666666667 0.167564735125 0.0195833333333333
2016-11-06 55589.5833333333 0.186602626833333 0.02375
2016-11-07 65921.3541666667 0.157158729333333 0.0233333333333333
2016-11-08 68863.0208333333 0.104132752583333 0.02875
2016-11-09 68003.6458333333 0.116516440083333 0.0395833333333333
2016-11-10 65186.4583333333 0.123758000375 0.0204166666666667
2016-11-11 57264.5833333333 0.106351000833333 0.0220833333333333
2016-11-12 58595.8333333333 0.104234340458333 0.0354166666666667
2016-11-13 57942.1875 0.1492487745 0.0470833333333333
2016-11-14 65952.0833333333 0.241009581791667 0.07125
2016-11-15 65407.8125 0.359932381791667 0.0158333333333333
2016-11-16 62490.1041666667 0.353220160458333 0.01125
2016-11-17 61601.5625 0.4832389145 0.0233333333333333
2016-11-18 60607.8125 0.590681502875 0.0275
2016-11-19 57470.3125 0.38001805875 0.0170833333333333
2016-11-20 52873.9583333333 0.60258027225 0.0491666666666667
2016-11-21 58693.75 0.3677422165 0.0341666666666667
2016-11-22 60958.3333333333 0.236867806208333 0.0279166666666667
2016-11-23 62333.3333333333 0.0778408627916667 0.0383333333333333
2016-11-24 61247.9166666667 0.219771828 0.0304166666666667
2016-11-25 61949.4791666667 0.132445972208333 0.02875
2016-11-26 57423.9583333333 0.130588573583333 0.0129166666666667
2016-11-27 56175 0.259368649833333 0.0291666666666667
2016-11-28 66760.9375 0.197077465083333 0.065
2016-11-29 71394.2708333333 0.198862014 0.0733333333333333
2016-11-30 73223.4375 0.448958426041667 0.0441666666666667
2016-12-01 73582.8125 0.619241469375 0.0179166666666667
2016-12-02 73717.1875 0.305813504041667 0.0358333333333333
2016-12-03 67358.8541666667 0.0667699387083333 0.0579166666666667
2016-12-04 63712.5 0.0868607142916667 0.0508333333333333
2016-12-05 70202.0833333333 0.0775421245416667 0.0416666666666667
2016-12-06 70691.6666666667 0.0744680653333333 0.0325
2016-12-07 70246.3541666667 0.288669783375 0.0241666666666667
2016-12-08 69734.375 0.454316476041667 0.04125
2016-12-09 NA NA NA
2016-12-10 62821.875 0.372533150958333 0.0425
2016-12-11 61846.875 0.493098431125 0.0120833333333333
2016-12-12 70192.7083333333 0.164805173708333 0.015
2016-12-13 69901.5625 0.0980424192083333 0.0225
2016-12-14 69406.25 0.0586048165416667 0.0175
2016-12-15 70038.5416666667 0.169912691458333 0.01625
2016-12-16 68563.5416666667 0.127477973541667 0.03
2016-12-17 63441.1458333333 0.0816085784166667 0.01875
2016-12-18 64205.7291666667 0.123081725833333 0.00875
2016-12-19 73164.0625 0.0643304372916667 0.01875
2016-12-20 73331.25 0.147193762208333 0.0275
2016-12-21 72573.9583333333 0.285167432333333 0.02375
2016-12-22 68793.75 0.237772827333333 0.0208333333333333
2016-12-23 66036.4583333333 0.354890915416667 0.01625
2016-12-24 58926.0416666667 0.626698334375 0.0133333333333333
2016-12-25 53590.1041666667 0.670085816041667 0.0075
2016-12-26 57619.2708333333 0.663823208208333 0.01625
2016-12-27 62634.375 0.604271190166667 0.025
2016-12-28 65493.75 0.213168765375 0.0208333333333333
2016-12-29 68161.9791666667 0.151524885375 0.045
2016-12-30 71461.9791666667 0.219273544916667 0.0504166666666667
2016-12-31 70189.0625 0.288364556041667 0.0366666666666667
